,Lane,Vehicle Type,Vehicle Class,GVW,Axle Number,Axle Spacing,Axle Weight,Speed,Gap Time,Hour,Minute,Second,Cumulative Gap Time
1934,1.0,Private Car,2.0,0.0,0.0,0,0,68.54477347344357,2.114736591940982,1.0,9.0,34.04937346928705,574.049373469287
1935,1.0,Private Car,2.0,0.0,0.0,0,0,62.315357114267236,16.46411865351446,1.0,9.0,50.513492122801495,590.5134921228015
1936,1.0,Private Car,2.0,0.0,0.0,0,0,57.163503432565236,2.029824910853828,1.0,9.0,52.543317033655285,592.5433170336553
1937,1.0,Motorbike,1.0,0.0,0.0,0,0,35.05213690751611,1.9375586565422538,1.0,9.0,54.480875690197536,594.4808756901975
1938,1.0,Motorbike,1.0,0.0,0.0,0,0,78.84754080719769,1.804362951766277,1.0,9.0,56.285238641963815,596.2852386419638
1939,1.0,Motorbike,1.0,0.0,0.0,0,0,81.63983080351973,0.09742571104391383,1.0,9.0,56.382664353007726,596.3826643530077
1940,1.0,HDV,5.0,7372.188604524602,2.0,[379.5038050580658],"[4161.47456582669, 3210.7140386979113]",67.02479360585897,2.0578912064996504,1.0,9.0,58.4405555595074,598.4405555595074
1941,1.0,Private Car,2.0,0.0,0.0,0,0,66.94587089960808,8.114361254406411,1.0,10.0,6.554916813913792,606.5549168139138
1942,1.0,HDV,6.0,8143.987929212812,2.0,[623.8883770331549],"[4420.7670282534245, 3723.220900959388]",105.9631231039225,0.07945023306046693,1.0,10.0,6.634367046974262,606.6343670469743
1943,1.0,Motorbike,1.0,0.0,0.0,0,0,65.42043416400976,9.555397874139915,1.0,10.0,16.189764921114147,616.1897649211141
1944,1.0,Motorbike,1.0,0.0,0.0,0,0,61.27943167582863,0.16027382683948146,1.0,10.0,16.35003874795359,616.3500387479536
1945,1.0,Motorbike,1.0,0.0,0.0,0,0,66.95925275045332,2.066873109559783,1.0,10.0,18.416911857513355,618.4169118575134
1946,1.0,Private Car,2.0,0.0,0.0,0,0,93.90906700077528,8.101533583272742,1.0,10.0,26.51844544078608,626.5184454407861
1947,1.0,Motorbike,1.0,0.0,0.0,0,0,66.959694281088,6.77715557780753,1.0,10.0,33.29560101859363,633.2956010185936
1948,1.0,HDV,7.0,18981.662493519645,4.0,"[338.73887090043746, 789.8650206723833, 139.82151902038675]","[5230.5003880750855, 2721.7980601731156, 8909.915423901122, 2119.4486213703244]",63.8088660036435,3.8249982577469903,1.0,10.0,37.12059927634061,637.1205992763406
1949,1.0,Motorbike,1.0,0.0,0.0,0,0,61.30558542962865,1.835316794078407,1.0,10.0,38.95591607041899,638.955916070419
1950,1.0,Motorbike,1.0,0.0,0.0,0,0,62.323573579990644,0.3067232029258806,1.0,10.0,39.26263927334492,639.2626392733449
1951,1.0,HDV,9.0,105512.79150154119,4.0,"[193.86972724900437, 388.77848618498996, 134.2733530666473]","[26467.952120729744, 26172.363608106403, 41719.81579724024, 11152.659975464794]",77.57004442276296,16.445179756253154,1.0,10.0,55.70781902959811,655.7078190295981
1952,1.0,HDV,8.0,16123.125260139037,3.0,"[523.6659700894899, 124.11082673431616]","[6444.158686234015, 6758.1422672441, 2920.824306660922]",68.53497876403014,3.7617705650226014,1.0,10.0,59.46958959462074,659.4695895946207
1953,1.0,Private Car,2.0,0.0,0.0,0,0,60.25193563078926,6.666305954415347,1.0,11.0,6.135895549036036,666.135895549036
1954,1.0,Private Car,2.0,0.0,0.0,0,0,93.8930979041318,6.719107167804218,1.0,11.0,12.855002716840204,672.8550027168402
1955,1.0,HDV,5.0,12424.861386838655,2.0,[517.754869542076],"[4530.135740231711, 7894.725646606945]",66.9566958700513,0.0,1.0,11.0,12.855002716840204,672.8550027168402
1956,1.0,Motorbike,1.0,0.0,0.0,0,0,61.30660239195007,2.0726948515064105,1.0,11.0,14.927697568346616,674.9276975683466
1957,1.0,Private Car,2.0,0.0,0.0,0,0,78.84162266830353,2.2174572590299837,1.0,11.0,17.145154827376587,677.1451548273766
1958,1.0,HDV,7.0,29400.66807707446,5.0,"[367.93292380775813, 663.845319834526, 118.28047252128262, 133.36926522871923]","[13206.543990995611, 1974.877065319946, 3830.4708712009706, 4773.305902875435, 5615.470246682495]",61.27363900885996,5.253078211835972,1.0,11.0,22.398233039212528,682.3982330392125
1959,1.0,Private Car,2.0,0.0,0.0,0,0,68.55575804250348,6.712961686208052,1.0,11.0,29.111194725420546,689.1111947254205
1960,1.0,HDV,7.0,21453.136064959803,4.0,"[336.7198151934702, 428.373249914254, 100.02402969840263]","[4975.019549662885, 6265.252987285711, 764.2332578235967, 9448.63027018761]",63.768620330617665,1.9516325157746106,1.0,11.0,31.062827241195123,691.0628272411951
1961,1.0,Private Car,2.0,0.0,0.0,0,0,63.731791980261896,0.10822740015728415,1.0,11.0,31.171054641352384,691.1710546413524
1962,1.0,HDV,7.0,48293.070703401965,4.0,"[333.6803445414387, 324.1587719608005, 115.30591456714295]","[19181.244438429676, 10433.727130550084, 9127.536362783621, 9550.562771638579]",57.16772722885534,9.56904382480008,1.0,11.0,40.74009846615252,700.7400984661525
1963,1.0,HDV,5.0,8415.786082747813,2.0,[317.0661184256217],"[4030.086807431743, 4385.69927531607]",78.83303229298848,3.780230507826467,1.0,11.0,44.52032897397896,704.520328973979
1964,1.0,HDV,8.0,29727.416452602127,3.0,"[536.4573807583489, 130.32690262769677]","[9826.093502809355, 7113.960844586716, 12787.362105206059]",73.39205624055313,1.97923196942994,1.0,11.0,46.49956094340894,706.4995609434089
1965,1.0,HDV,5.0,18524.40153338757,2.0,[490.69125667675667],"[5955.713281059758, 12568.688252327813]",56.1524409626255,0.41971957591731535,1.0,11.0,46.91928051932621,706.9192805193262
1966,1.0,Motorbike,1.0,0.0,0.0,0,0,151.97398154763613,1.9136764792488976,1.0,11.0,48.83295699857513,708.8329569985751
1967,1.0,HDV,4.0,4828.967393781109,2.0,[387.9583029337752],"[1476.0636014000752, 3352.903792381034]",12.03626106962802,0.05523553993900926,1.0,11.0,48.88819253851409,708.8881925385141
1968,1.0,HDV,8.0,34033.232851240624,2.0,[568.4631502494236],"[11100.699755336722, 22932.5330959039]",57.166330110656524,2.150434071024479,1.0,11.0,51.038626609538596,711.0386266095386
1969,1.0,Motorbike,1.0,0.0,0.0,0,0,58.19886049382314,0.17215212849256928,1.0,11.0,51.210778738031195,711.2107787380312
1970,1.0,Motorbike,1.0,0.0,0.0,0,0,70.17321004122793,15.046461772283594,1.0,12.0,6.257240510314773,726.2572405103148
1971,1.0,HDV,5.0,7202.41785885843,2.0,[355.3153978695199],"[2433.1324679893014, 4769.285390869129]",78.83857443734873,1.873172671480295,1.0,12.0,8.13041318179512,728.1304131817951
1972,1.0,Private Car,2.0,0.0,0.0,0,0,57.17367613828729,5.221381406211523,1.0,12.0,13.351794588006669,733.3517945880067
1973,1.0,HDV,9.0,4334.693201863784,2.0,[220.15121286908465],"[626.1339884504125, 3708.559213413372]",66.97027677797038,38.40061224183429,1.0,12.0,51.75240682984099,771.752406829841
1974,1.0,Private Car,2.0,0.0,0.0,0,0,81.67337668814416,2.181497904280627,1.0,12.0,53.9339047341216,773.9339047341216
1975,1.0,Private Car,2.0,0.0,0.0,0,0,78.84378829302126,2.2079728633773428,1.0,12.0,56.14187759749893,776.1418775974989
1976,1.0,HDV,7.0,38645.62965099863,5.0,"[312.42552827080067, 834.9816218384371, 134.64175479029487, 124.44370504554652]","[7008.372375352341, 16189.841851943298, 2886.7298554698477, 6442.812992843479, 6117.872575389667]",60.238173860042565,2.0418868546351576,1.0,12.0,58.18376445213414,778.1837644521341
1977,1.0,HDV,7.0,28373.2357347921,4.0,"[300.4093692098668, 297.10434399464515, 122.4664160969432]","[7887.081700550686, 5188.597005027608, 11147.266369910627, 4150.290659303178]",83.82350281703134,3.638767417549624,1.0,13.0,1.8225318696837576,781.8225318696838
1978,1.0,HDV,5.0,8324.48863600809,2.0,[536.6056107820335],"[4400.237214750521, 3924.2514212575697]",3.0132430048720953,2.1742263901984495,1.0,13.0,3.996758259882199,783.9967582598822
1979,1.0,HDV,8.0,23108.239377266134,2.0,[519.2694501481207],"[2210.98259671628, 20897.256780549855]",78.8364303258811,0.0,1.0,13.0,3.996758259882199,783.9967582598822
1980,1.0,Private Car,2.0,0.0,0.0,0,0,66.94435125095788,0.3193141994615591,1.0,13.0,4.316072459343786,784.3160724593438
1981,1.0,Motorbike,1.0,0.0,0.0,0,0,60.268629736342305,6.740758816950972,1.0,13.0,11.056831276294815,791.0568312762948
1982,1.0,Private Car,2.0,0.0,0.0,0,0,73.46850751394685,0.40613374804494484,1.0,13.0,11.462965024339724,791.4629650243397
1983,1.0,Motorbike,1.0,0.0,0.0,0,0,55.1284673306992,0.15723575101431758,1.0,13.0,11.620200775354078,791.6202007753541
1984,1.0,Motorbike,1.0,0.0,0.0,0,0,63.739401544838174,0.31101725620892356,1.0,13.0,11.931218031563048,791.931218031563
1985,1.0,Motorbike,1.0,0.0,0.0,0,0,62.337618649309526,5.325120448537505,1.0,13.0,17.256338480100567,797.2563384801006
1986,1.0,HDV,5.0,11988.534775264601,2.0,[380.5120088401327],"[5097.253400847401, 6891.281374417201]",71.67962447636701,6.747024520004602,1.0,13.0,24.003363000105196,804.0033630001052
1987,1.0,Motorbike,1.0,0.0,0.0,0,0,54.111475180886366,2.1062885082666187,1.0,13.0,26.109651508371826,806.1096515083718
1988,1.0,HDV,8.0,7362.537124936078,2.0,[808.3229853394384],"[4059.6137817848194, 3302.923343151258]",55.13513163326897,2.0918289138283757,1.0,13.0,28.201480422200234,808.2014804222002
1989,1.0,Private Car,2.0,0.0,0.0,0,0,65.4496845710599,6.697172752532751,1.0,13.0,34.898653174733,814.898653174733
1990,1.0,HDV,8.0,21937.35878764126,3.0,"[534.723081942524, 146.58672562439665]","[3002.768708722656, 10499.431399608959, 8435.158679309647]",60.256278520471376,3.7974147765380244,1.0,13.0,38.69606795127106,818.6960679512711
1991,1.0,HDV,8.0,23004.165672357987,3.0,"[493.3868205767093, 128.13391327035768]","[6366.113543500982, 7275.5832222235185, 9362.468906633487]",73.38993129233216,3.8230366651506147,1.0,13.0,42.519104616421714,822.5191046164217
1992,1.0,Private Car,2.0,0.0,0.0,0,0,71.6649750536935,3.7968722332885334,1.0,13.0,46.315976849710296,826.3159768497103
1993,1.0,Motorbike,1.0,0.0,0.0,0,0,65.41029651824873,1.8526286907323768,1.0,13.0,48.16860554044263,828.1686055404426
1994,1.0,Private Car,2.0,0.0,0.0,0,0,81.64405645382443,0.36581314163025286,1.0,13.0,48.534418682072896,828.5344186820729
1995,1.0,Motorbike,1.0,0.0,0.0,0,0,71.628123935688,0.19540500576937722,1.0,13.0,48.72982368784233,828.7298236878423
1996,1.0,Motorbike,1.0,0.0,0.0,0,0,78.83896162069009,0.1750180948471296,1.0,13.0,48.90484178268946,828.9048417826895
1997,1.0,Private Car,2.0,0.0,0.0,0,0,60.23785525952091,2.1643112604853822,1.0,13.0,51.06915304317488,831.0691530431749
1998,1.0,HDV,8.0,19931.23792451497,3.0,"[557.8275453258799, 139.3606301583373]","[6309.661823758722, 7532.059064182064, 6089.517036574189]",78.84714721629919,0.26247663587775344,1.0,13.0,51.33162967905264,831.3316296790526
1999,1.0,HDV,8.0,15212.631608033282,2.0,[628.8315341929436],"[6858.515736393387, 8354.115871639895]",71.6395540264947,0.22460555965688744,1.0,13.0,51.55623523870952,831.5562352387095
2000,1.0,HDV,5.0,16339.923013360825,2.0,[516.7513285972659],"[8842.336301947862, 7497.586711412964]",83.81354041132687,10.945549050678895,1.0,14.0,2.501784289388411,842.5017842893884
2001,1.0,Motorbike,1.0,0.0,0.0,0,0,66.9771173372018,2.218302922264882,1.0,14.0,4.720087211653322,844.7200872116533
2002,1.0,HDV,8.0,31784.042173381607,3.0,"[467.25028594202195, 157.80302263656242]","[9014.555894487925, 10643.821480509721, 12125.66479838396]",70.15165529624957,0.1918244777359157,1.0,14.0,4.911911689389285,844.9119116893893
2003,1.0,HDV,8.0,31575.972940058597,2.0,[622.8025708721456],"[13083.1902777422, 18492.782662316396]",73.45199247899923,1.9935188728483773,1.0,14.0,6.9054305622377115,846.9054305622377
2004,1.0,Private Car,2.0,0.0,0.0,0,0,56.15178781395874,0.25130994147976626,1.0,14.0,7.156740503717515,847.1567405037175
2005,1.0,Motorbike,1.0,0.0,0.0,0,0,62.34560401949619,5.333994055258263,1.0,14.0,12.49073455897576,852.4907345589758
2006,1.0,Motorbike,1.0,0.0,0.0,0,0,81.67511408329733,15.007396834006387,1.0,14.0,27.498131392982145,867.4981313929821
2007,1.0,Motorbike,1.0,0.0,0.0,0,0,65.44307006982427,3.750527201288665,1.0,14.0,31.248658594270864,871.2486585942709
2008,1.0,Private Car,2.0,0.0,0.0,0,0,71.62795465426798,0.25387878270938885,1.0,14.0,31.502537376980285,871.5025373769803
2009,1.0,HDV,7.0,52050.629867236246,4.0,"[274.23794847148105, 688.6361286920915, 114.27619585878392]","[16795.77370335305, 18424.318126081314, 10929.838780946457, 5900.699256855415]",71.62840563555034,0.20631658792710136,1.0,14.0,31.708853964907348,871.7088539649073
2010,1.0,HDV,4.0,6810.838948920039,2.0,[387.961260282813],"[2677.3092849154336, 4133.529664004605]",59.209848377602654,3.8137471748159886,1.0,14.0,35.52260113972329,875.5226011397233
2011,1.0,Private Car,2.0,0.0,0.0,0,0,58.17784500027535,0.3798287383764782,1.0,14.0,35.902429878099724,875.9024298780997
2012,1.0,HDV,5.0,9770.189358043239,2.0,[536.6064805576407],"[3866.0857794038734, 5904.103578639365]",75.55054664178421,6.736808232837886,1.0,14.0,42.63923811093764,882.6392381109376
2013,1.0,HDV,6.0,41195.79822617482,2.0,[533.966363786238],"[35216.8319443498, 5978.966281825023]",78.84920435429085,0.07717030750183217,1.0,14.0,42.71640841843953,882.7164084184395
2014,1.0,Private Car,2.0,0.0,0.0,0,0,5.024334153991596,0.21897561733500084,1.0,14.0,42.93538403577452,882.9353840357745
2015,1.0,Private Car,2.0,0.0,0.0,0,0,62.3570785009584,2.049852021444842,1.0,14.0,44.98523605721937,884.9852360572194
2016,1.0,Motorbike,1.0,0.0,0.0,0,0,60.23853840099812,0.1406127943613444,1.0,14.0,45.12584885158071,885.1258488515807
2017,1.0,HDV,8.0,25566.665294881917,3.0,"[566.8644792939139, 132.4599458598441]","[7683.822624809467, 6406.287812508052, 11476.5548575644]",212.98892461253294,6.689977072683855,1.0,14.0,51.81582592426457,891.8158259242646
2018,1.0,HDV,9.0,64057.70574438558,2.0,[451.7181268288102],"[11592.580556914054, 52465.12518747153]",73.44608365860141,0.0,1.0,14.0,51.81582592426457,891.8158259242646
2019,1.0,Motorbike,1.0,0.0,0.0,0,0,66.93951453236056,0.26668061601498266,1.0,14.0,52.08250654027961,892.0825065402796
2020,1.0,Private Car,2.0,0.0,0.0,0,0,10.033557459092215,9.545166780884411,1.0,15.0,1.6276733211640249,901.627673321164
2021,1.0,Private Car,2.0,0.0,0.0,0,0,63.74978371032514,23.34832958359403,1.0,15.0,24.976002904758047,924.976002904758
2022,1.0,Motorbike,1.0,0.0,0.0,0,0,63.80012733006798,0.0,1.0,15.0,24.976002904758047,924.976002904758
2023,1.0,Private Car,2.0,0.0,0.0,0,0,62.3385615000784,2.231527886136166,1.0,15.0,27.207530790894225,927.2075307908942
2024,1.0,Private Car,2.0,0.0,0.0,0,0,77.59331703478914,3.662873426756031,1.0,15.0,30.870404217650275,930.8704042176503
2025,1.0,Private Car,2.0,0.0,0.0,0,0,59.22739986801876,0.40946849335422636,1.0,15.0,31.279872711004487,931.2798727110045
2026,1.0,Private Car,2.0,0.0,0.0,0,0,75.52541389823914,2.256192237000269,1.0,15.0,33.536064948004764,933.5360649480048
2027,1.0,HDV,8.0,28870.82706487028,2.0,[553.3708638188875],"[20339.47503086983, 8531.352034000447]",62.35773563650969,0.24547210559687388,1.0,15.0,33.781537053601596,933.7815370536016
2028,1.0,HDV,9.0,37424.726993838194,2.0,[272.5704203814333],"[23647.063518050327, 13777.66347578787]",48.07138468506728,0.43546931928529425,1.0,15.0,34.217006372886885,934.2170063728869
2029,1.0,Motorbike,1.0,0.0,0.0,0,0,65.4575697866971,9.536542926232858,1.0,15.0,43.753549299119754,943.7535492991198
2030,1.0,Private Car,2.0,0.0,0.0,0,0,51.08756583598415,5.19731314582994,1.0,15.0,48.950862444949735,948.9508624449497
2031,1.0,HDV,6.0,12197.576070363411,3.0,"[358.1795507861058, 112.02846571780879]","[5388.24906325949, 4531.52754266404, 2277.7994644398805]",56.144821646172666,8.159622873920805,1.0,15.0,57.11048531887059,957.1104853188706
2032,1.0,HDV,8.0,29065.921784266702,3.0,"[571.8857281077219, 145.54881385311646]","[2617.601359036308, 14893.831407039377, 11554.489018191018]",56.1472549263888,6.70823882055692,1.0,16.0,3.818724139427559,963.8187241394276
2033,1.0,Private Car,2.0,0.0,0.0,0,0,75.55645519746322,6.7092754822496685,1.0,16.0,10.527999621677282,970.5279996216773
2034,1.0,Private Car,2.0,0.0,0.0,0,0,78.84909901482979,5.207944788127359,1.0,16.0,15.735944409804688,975.7359444098047
2035,1.0,HDV,5.0,7319.939952966057,2.0,[324.11387955439443],"[4724.915971576517, 2595.023981389539]",68.55402984813924,3.811760499265342,1.0,16.0,19.547704909070035,979.54770490907
2036,1.0,Motorbike,1.0,0.0,0.0,0,0,71.63742583483665,2.136142777770416,1.0,16.0,21.68384768684041,981.6838476868404
2037,1.0,HDV,8.0,13413.297461612754,3.0,"[566.8580932647812, 164.90546621281314]","[3604.7875390146296, 4187.348146394807, 5621.161776203317]",58.19711265180006,0.29386952095126345,1.0,16.0,21.97771720779167,981.9777172077917
2038,1.0,Motorbike,1.0,0.0,0.0,0,0,98.94819365469029,1.9231296884917133,1.0,16.0,23.900846896283383,983.9008468962834
2039,1.0,HDV,5.0,9587.924611763825,2.0,[426.6141861970471],"[2240.338854423257, 7347.5857573405665]",59.21680987895377,6.722448137107228,1.0,16.0,30.623295033390605,990.6232950333906
2040,1.0,HDV,4.0,1950.9717573907421,2.0,[339.687690396545],"[875.7801189316087, 1075.1916384591334]",65.44451796819037,0.15274731666920782,1.0,16.0,30.77604235005981,990.7760423500598
2041,1.0,Motorbike,1.0,0.0,0.0,0,0,81.61077830413085,2.176194750444418,1.0,16.0,32.95223710050425,992.9522371005042
2042,1.0,Private Car,2.0,0.0,0.0,0,0,60.26761262000703,6.670995134879931,1.0,16.0,39.623232235384194,999.6232322353842
2043,1.0,HDV,9.0,45812.50125994777,4.0,"[170.25430430164872, 397.3496309055305, 134.26052145514686]","[13483.538786695974, 748.3042787508214, 14465.012417421109, 17115.645777079873]",71.66228570418875,2.1777167238137887,1.0,16.0,41.80094895919797,1001.800948959198
2044,1.0,Motorbike,1.0,0.0,0.0,0,0,81.59634168192575,6.761936290882762,1.0,16.0,48.56288525008074,1008.5628852500807
2045,1.0,HDV,7.0,53857.82765447604,5.0,"[363.9218934489931, 729.686346123399, 122.36567315922787, 131.318874821474]","[8890.075706863428, 8071.316067866311, 10206.00388559269, 13206.000795830394, 13484.431198323207]",73.45538395574225,3.8038190175940834,1.0,16.0,52.36670426767478,1012.3667042676748
2046,1.0,Motorbike,1.0,0.0,0.0,0,0,90.85683964761579,6.754853227017196,1.0,16.0,59.121557494691956,1019.121557494692
2047,1.0,Motorbike,1.0,0.0,0.0,0,0,52.09538260933112,0.0,1.0,16.0,59.121557494691956,1019.121557494692
2048,1.0,HDV,5.0,11392.760029056417,2.0,[333.1903320304497],"[4304.90027465286, 7087.8597544035565]",66.92467406717581,2.212338888045629,1.0,17.0,1.3338963827376347,1021.3338963827376
2049,1.0,Motorbike,1.0,0.0,0.0,0,0,73.44756218926356,1.8338647131319117,1.0,17.0,3.167761095869537,1023.1677610958695
2050,1.0,Private Car,2.0,0.0,0.0,0,0,78.83371574250465,2.035172616440298,1.0,17.0,5.202933712309914,1025.20293371231
2051,1.0,HDV,9.0,24891.287546464064,4.0,"[192.7988790489457, 332.1440779835677, 262.16410037503306]","[6982.997102430818, 5356.495674895702, 4469.025964477942, 8082.7688046596]",66.97619670006458,3.6268386109961743,1.0,17.0,8.829772323306088,1028.829772323306
2052,1.0,Private Car,2.0,0.0,0.0,0,0,71.65262516213515,0.23989969605431916,1.0,17.0,9.069672019360496,1029.0696720193605
2053,1.0,Motorbike,1.0,0.0,0.0,0,0,77.63712699233264,15.098082137527173,1.0,17.0,24.167754156887668,1044.1677541568877
2054,1.0,HDV,8.0,15277.65922006031,2.0,[589.6312282791961],"[6221.375585766849, 9056.28363429346]",68.55148177273094,0.09871574049083151,1.0,17.0,24.266469897378556,1044.2664698973786
2055,1.0,HDV,8.0,24469.05491426343,3.0,"[464.24366933291185, 128.14938745620915]","[6683.672760866326, 10907.465353380727, 6877.916800016378]",70.15328988546877,0.42454924993443155,1.0,17.0,24.691019147313,1044.691019147313
2056,1.0,Private Car,2.0,0.0,0.0,0,0,68.55206379200096,2.250775510577607,1.0,17.0,26.94179465789057,1046.9417946578906
2057,1.0,HDV,8.0,36268.995407531096,2.0,[561.4160391412585],"[20468.287111908896, 15800.708295622204]",77.61968715366498,0.4416222143259707,1.0,17.0,27.383416872216458,1047.3834168722165
2058,1.0,Private Car,2.0,0.0,0.0,0,0,54.1166714954994,0.14331125627123112,1.0,17.0,27.526728128487775,1047.5267281284878
2059,1.0,Motorbike,1.0,0.0,0.0,0,0,57.17343842225531,6.8008940169946275,1.0,17.0,34.32762214548234,1054.3276221454823
2060,1.0,HDV,9.0,3358.57500255033,2.0,[243.20384851865975],"[317.9457008710594, 3040.62930167927]",83.83209724953035,15.067858956320238,1.0,17.0,49.39548110180249,1069.3954811018025
2061,1.0,Private Car,2.0,0.0,0.0,0,0,90.85876652166226,5.266505737557736,1.0,17.0,54.661986839360225,1074.6619868393602
